23.01.2013 13:09:12.580: <http://fa.wikipedia.org/wiki/مهندسی> <http://www.w3.org/2000/01/rdf-schema#label> "مهندسی"@fa . with result 200
23.01.2013 19:39:45.835: <http://fa.wikipedia.org/wiki/الگو:اختلالات_اضطرابی> <http://www.w3.org/2000/01/rdf-schema#label> "الگو:اختلالات اضطرابی"@fa . with result 200
23.01.2013 19:39:46.742: <http://fa.wikipedia.org/wiki/اختلالات_افسردگی> <http://www.w3.org/2000/01/rdf-schema#label> "اختلالات افسردگی"@fa . with result 200
23.01.2013 19:39:47.592: <http://fa.wikipedia.org/wiki/اختلال‌های_مرتبط_با_مصرف_مواد> <http://www.w3.org/2000/01/rdf-schema#label> "اختلال‌های مرتبط با مصرف مواد"@fa . with result 200
23.01.2013 19:39:48.763: <http://fa.wikipedia.org/wiki/ادراک‌پریشی> <http://www.w3.org/2000/01/rdf-schema#label> "ادراک‌پریشی"@fa . with result 200
23.01.2013 19:39:50.046: <http://fa.wikipedia.org/wiki/ادراک‌پریشی_چهره‌ای> <http://www.w3.org/2000/01/rdf-schema#label> "ادراک‌پریشی چهره‌ای"@fa . with result 200
23.01.2013 19:39:51.170: <http://fa.wikipedia.org/wiki/ارگاسم_زنان> <http://www.w3.org/2000/01/rdf-schema#label> "ارگاسم زنان"@fa . with result 200
23.01.2013 19:39:52.066: <http://fa.wikipedia.org/wiki/ارگاسم_مردان> <http://www.w3.org/2000/01/rdf-schema#label> "ارگاسم مردان"@fa . with result 200
23.01.2013 19:39:52.766: <http://fa.wikipedia.org/wiki/اسلکتیویزم> <http://www.w3.org/2000/01/rdf-schema#label> "اسلکتیویزم"@fa . with result 200
23.01.2013 19:39:53.632: <http://fa.wikipedia.org/wiki/اشتهای_دهانی> <http://www.w3.org/2000/01/rdf-schema#label> "اشتهای دهانی"@fa . with result 200
23.01.2013 19:39:54.860: <http://fa.wikipedia.org/wiki/اضطراب> <http://www.w3.org/2000/01/rdf-schema#label> "اضطراب"@fa . with result 200
23.01.2013 19:39:56.506: <http://fa.wikipedia.org/wiki/اضطراب_اجتماعی> <http://www.w3.org/2000/01/rdf-schema#label> "اضطراب اجتماعی"@fa . with result 200
23.01.2013 19:39:57.518: <http://fa.wikipedia.org/wiki/افسردگی_(حالت)> <http://www.w3.org/2000/01/rdf-schema#label> "افسردگی (حالت)"@fa . with result 200
23.01.2013 19:39:58.374: <http://fa.wikipedia.org/wiki/امید> <http://www.w3.org/2000/01/rdf-schema#label> "امید"@fa . with result 200
23.01.2013 19:39:59.252: <http://fa.wikipedia.org/wiki/انحراف_جنسی> <http://www.w3.org/2000/01/rdf-schema#label> "انحراف جنسی"@fa . with result 200
23.01.2013 19:40:00.295: <http://fa.wikipedia.org/wiki/انزال_زنان> <http://www.w3.org/2000/01/rdf-schema#label> "انزال زنان"@fa . with result 200
23.01.2013 19:40:01.430: <http://fa.wikipedia.org/wiki/اوج_لذت_جنسی> <http://www.w3.org/2000/01/rdf-schema#label> "اوج لذت جنسی"@fa . with result 200
23.01.2013 19:40:02.076: <http://fa.wikipedia.org/wiki/اوریانتاسیون> <http://www.w3.org/2000/01/rdf-schema#label> "اوریانتاسیون"@fa . with result 200
23.01.2013 19:40:03.109: <http://fa.wikipedia.org/wiki/بارورسازی> <http://www.w3.org/2000/01/rdf-schema#label> "بارورسازی"@fa . with result 200
23.01.2013 19:40:04.016: <http://fa.wikipedia.org/wiki/بازی‌درمانی> <http://www.w3.org/2000/01/rdf-schema#label> "بازی‌درمانی"@fa . with result 200
23.01.2013 19:40:04.719: <http://fa.wikipedia.org/wiki/بحران_میانسالی> <http://www.w3.org/2000/01/rdf-schema#label> "بحران میانسالی"@fa . with result 200
23.01.2013 19:40:05.398: <http://fa.wikipedia.org/wiki/ناتانیل_براندن> <http://www.w3.org/2000/01/rdf-schema#label> "ناتانیل براندن"@fa . with result 200
23.01.2013 19:40:06.126: <http://fa.wikipedia.org/wiki/اریک_برن> <http://www.w3.org/2000/01/rdf-schema#label> "اریک برن"@fa . with result 200
23.01.2013 19:40:06.747: <http://fa.wikipedia.org/wiki/یوزف_برویر> <http://www.w3.org/2000/01/rdf-schema#label> "یوزف برویر"@fa . with result 200
23.01.2013 19:40:08.634: <http://fa.wikipedia.org/wiki/بریدن_آلت_جنسی_زنان> <http://www.w3.org/2000/01/rdf-schema#label> "بریدن آلت جنسی زنان"@fa . with result 200
23.01.2013 19:40:09.300: <http://fa.wikipedia.org/wiki/بزرگ‌سال‌پنداری> <http://www.w3.org/2000/01/rdf-schema#label> "بزرگ‌سال‌پنداری"@fa . with result 200
23.01.2013 19:40:10.115: <http://fa.wikipedia.org/wiki/بلندی‌هراسی> <http://www.w3.org/2000/01/rdf-schema#label> "بلندی‌هراسی"@fa . with result 200
23.01.2013 19:40:10.900: <http://fa.wikipedia.org/wiki/بلوغ_جنسی> <http://www.w3.org/2000/01/rdf-schema#label> "بلوغ جنسی"@fa . with result 200
23.01.2013 19:40:11.721: <http://fa.wikipedia.org/wiki/بهداشت_روان> <http://www.w3.org/2000/01/rdf-schema#label> "بهداشت روان"@fa . with result 200
23.01.2013 19:40:13.430: <http://fa.wikipedia.org/wiki/تونی_بوزان> <http://www.w3.org/2000/01/rdf-schema#label> "تونی بوزان"@fa . with result 200
23.01.2013 19:40:14.260: <http://fa.wikipedia.org/wiki/بی_اعتمادی> <http://www.w3.org/2000/01/rdf-schema#label> "بی اعتمادی"@fa . with result 200
23.01.2013 19:40:14.880: <http://fa.wikipedia.org/wiki/بی‌ارادگی> <http://www.w3.org/2000/01/rdf-schema#label> "بی‌ارادگی"@fa . with result 200
23.01.2013 19:40:15.740: <http://fa.wikipedia.org/wiki/بی‌قراری_روانی> <http://www.w3.org/2000/01/rdf-schema#label> "بی‌قراری روانی"@fa . with result 200
23.01.2013 19:40:16.652: <http://fa.wikipedia.org/wiki/تاریخ_روان‌شناسی> <http://www.w3.org/2000/01/rdf-schema#label> "تاریخ روان‌شناسی"@fa . with result 200
23.01.2013 19:40:18.282: <http://fa.wikipedia.org/wiki/تجاوز_جنسی> <http://www.w3.org/2000/01/rdf-schema#label> "تجاوز جنسی"@fa . with result 200
23.01.2013 19:40:18.932: <http://fa.wikipedia.org/wiki/تجربه> <http://www.w3.org/2000/01/rdf-schema#label> "تجربه"@fa . with result 200
23.01.2013 19:40:19.759: <http://fa.wikipedia.org/wiki/ترتیب_تولد> <http://www.w3.org/2000/01/rdf-schema#label> "ترتیب تولد"@fa . with result 200
23.01.2013 19:40:20.717: <http://fa.wikipedia.org/wiki/تماشاگری_جنسی> <http://www.w3.org/2000/01/rdf-schema#label> "تماشاگری جنسی"@fa . with result 200
23.01.2013 19:40:21.456: <http://fa.wikipedia.org/wiki/تمرکز> <http://www.w3.org/2000/01/rdf-schema#label> "تمرکز"@fa . with result 200
23.01.2013 20:13:26.831: <http://fa.wikipedia.org/w/index.php?title=رده:روان‌شناسی&amp;pagefrom=نظریه محاسباتی ذهن#mw-pages> <http://www.w3.org/2000/01/rdf-schema#label> "۲۰۰تای بعدی"@fa . with result 500
23.01.2013 20:13:28.269: <http://fa.wikipedia.org/wiki/آلفرد_آدلر> <http://www.w3.org/2000/01/rdf-schema#label> "آلفرد آدلر"@fa . with result 200
23.01.2013 20:13:29.938: <http://fa.wikipedia.org/wiki/آزارگری-آزارطلبی_جنسی> <http://www.w3.org/2000/01/rdf-schema#label> "آزارگری-آزارطلبی جنسی"@fa . with result 200
23.01.2013 20:20:27.015: <http://fa.wikipedia.org/wiki/آلفرد_آدلر> <http://www.w3.org/2000/01/rdf-schema#label> "آلفرد آدلر"@fa . with result 200
23.01.2013 20:20:28.540: <http://fa.wikipedia.org/wiki/آزارگری-آزارطلبی_جنسی> <http://www.w3.org/2000/01/rdf-schema#label> "آزارگری-آزارطلبی جنسی"@fa . with result 200
23.01.2013 20:20:30.481: <http://fa.wikipedia.org/wiki/آزمایش_زندان_استنفورد> <http://www.w3.org/2000/01/rdf-schema#label> "آزمایش زندان استنفورد"@fa . with result 200
23.01.2013 20:20:32.205: <http://fa.wikipedia.org/wiki/آزمون_روانی> <http://www.w3.org/2000/01/rdf-schema#label> "آزمون روانی"@fa . with result 200
23.01.2013 20:20:33.666: <http://fa.wikipedia.org/wiki/آشناپنداری> <http://www.w3.org/2000/01/rdf-schema#label> "آشناپنداری"@fa . with result 200
23.01.2013 20:20:35.392: <http://fa.wikipedia.org/wiki/آلبرت_بندورا> <http://www.w3.org/2000/01/rdf-schema#label> "آلبرت بندورا"@fa . with result 200
23.01.2013 20:20:37.080: <http://fa.wikipedia.org/wiki/آمیزش_جنسی> <http://www.w3.org/2000/01/rdf-schema#label> "آمیزش جنسی"@fa . with result 200
23.01.2013 20:20:38.941: <http://fa.wikipedia.org/wiki/اثر_پیگمالیون> <http://www.w3.org/2000/01/rdf-schema#label> "اثر پیگمالیون"@fa . with result 200
23.01.2013 20:20:40.891: <http://fa.wikipedia.org/wiki/اختلال_تنش‌زای_پس_از_رویداد> <http://www.w3.org/2000/01/rdf-schema#label> "اختلال تنش‌زای پس از رویداد"@fa . with result 200
23.01.2013 20:20:42.447: <http://fa.wikipedia.org/wiki/اختلال_خلقی> <http://www.w3.org/2000/01/rdf-schema#label> "اختلال خلقی"@fa . with result 200
23.01.2013 20:32:00.375: <http://fa.wikipedia.org/wiki/آلفرد_آدلر> <http://www.w3.org/2000/01/rdf-schema#label> "آلفرد آدلر"@fa . with result 200
23.01.2013 20:32:02.066: <http://fa.wikipedia.org/wiki/آزارگری-آزارطلبی_جنسی> <http://www.w3.org/2000/01/rdf-schema#label> "آزارگری-آزارطلبی جنسی"@fa . with result 200
23.01.2013 20:32:03.657: <http://fa.wikipedia.org/wiki/آزمایش_زندان_استنفورد> <http://www.w3.org/2000/01/rdf-schema#label> "آزمایش زندان استنفورد"@fa . with result 200
23.01.2013 20:46:16.538: <http://fa.wikipedia.org/wiki/آلفرد_آدلر> <http://www.w3.org/2000/01/rdf-schema#label> "آلفرد آدلر"@fa . with result 200
23.01.2013 20:46:18.141: <http://fa.wikipedia.org/wiki/آزارگری-آزارطلبی_جنسی> <http://www.w3.org/2000/01/rdf-schema#label> "آزارگری-آزارطلبی جنسی"@fa . with result 200
24.01.2013 14:08:37.961: <http://fa.wikipedia.org/wiki/آب_و_هوا_نیمه_خشک> <http://www.w3.org/2000/01/rdf-schema#label> "آب و هوا نیمه خشک"@fa . with result 200
24.01.2013 14:08:39.597: <http://fa.wikipedia.org/wiki/آبرفت> <http://www.w3.org/2000/01/rdf-schema#label> "آبرفت"@fa . with result 200
24.01.2013 14:08:41.132: <http://fa.wikipedia.org/wiki/آفریقای_شمالی> <http://www.w3.org/2000/01/rdf-schema#label> "آفریقای شمالی"@fa . with result 200
24.01.2013 14:08:43.047: <http://fa.wikipedia.org/wiki/آفریقای_غربی> <http://www.w3.org/2000/01/rdf-schema#label> "آفریقای غربی"@fa . with result 200
24.01.2013 14:08:45.078: <http://fa.wikipedia.org/wiki/آمازون_(رود)> <http://www.w3.org/2000/01/rdf-schema#label> "آمازون (رود)"@fa . with result 200
24.01.2013 14:08:47.052: <http://fa.wikipedia.org/wiki/اختلاف_منظر> <http://www.w3.org/2000/01/rdf-schema#label> "اختلاف منظر"@fa . with result 200
24.01.2013 14:08:49.003: <http://fa.wikipedia.org/wiki/ارتفاع_از_سطح_دریا> <http://www.w3.org/2000/01/rdf-schema#label> "ارتفاع از سطح دریا"@fa . with result 200
24.01.2013 14:08:50.728: <http://fa.wikipedia.org/wiki/اردآپفل> <http://www.w3.org/2000/01/rdf-schema#label> "اردآپفل"@fa . with result 200
24.01.2013 14:08:52.129: <http://fa.wikipedia.org/wiki/اسپیلی> <http://www.w3.org/2000/01/rdf-schema#label> "اسپیلی"@fa . with result 200
24.01.2013 14:09:19.369: <http://fa.wikipedia.org/wiki/آب_و_هوا_نیمه_خشک> <http://www.w3.org/2000/01/rdf-schema#label> "آب و هوا نیمه خشک"@fa . with result 200
24.01.2013 14:09:20.841: <http://fa.wikipedia.org/wiki/آبرفت> <http://www.w3.org/2000/01/rdf-schema#label> "آبرفت"@fa . with result 200
24.01.2013 14:09:22.456: <http://fa.wikipedia.org/wiki/آفریقای_شمالی> <http://www.w3.org/2000/01/rdf-schema#label> "آفریقای شمالی"@fa . with result 200
24.01.2013 14:09:24.501: <http://fa.wikipedia.org/wiki/آفریقای_غربی> <http://www.w3.org/2000/01/rdf-schema#label> "آفریقای غربی"@fa . with result 200
24.01.2013 14:09:26.067: <http://fa.wikipedia.org/wiki/آمازون_(رود)> <http://www.w3.org/2000/01/rdf-schema#label> "آمازون (رود)"@fa . with result 200
24.01.2013 14:09:27.823: <http://fa.wikipedia.org/wiki/اختلاف_منظر> <http://www.w3.org/2000/01/rdf-schema#label> "اختلاف منظر"@fa . with result 200
24.01.2013 14:09:29.235: <http://fa.wikipedia.org/wiki/ارتفاع_از_سطح_دریا> <http://www.w3.org/2000/01/rdf-schema#label> "ارتفاع از سطح دریا"@fa . with result 200
24.01.2013 14:09:30.596: <http://fa.wikipedia.org/wiki/اردآپفل> <http://www.w3.org/2000/01/rdf-schema#label> "اردآپفل"@fa . with result 200
24.01.2013 14:09:31.958: <http://fa.wikipedia.org/wiki/اسپیلی> <http://www.w3.org/2000/01/rdf-schema#label> "اسپیلی"@fa . with result 200
24.01.2013 14:09:33.424: <http://fa.wikipedia.org/wiki/اطلس> <http://www.w3.org/2000/01/rdf-schema#label> "اطلس"@fa . with result 200
24.01.2013 14:09:35.027: <http://fa.wikipedia.org/wiki/باتلاق> <http://www.w3.org/2000/01/rdf-schema#label> "باتلاق"@fa . with result 200
24.01.2013 14:09:36.632: <http://fa.wikipedia.org/wiki/برنامه‌ریزی_شهری> <http://www.w3.org/2000/01/rdf-schema#label> "برنامه‌ریزی شهری"@fa . with result 200
24.01.2013 14:09:38.484: <http://fa.wikipedia.org/wiki/بورا_بورا> <http://www.w3.org/2000/01/rdf-schema#label> "بورا بورا"@fa . with result 200
24.01.2013 14:09:40.106: <http://fa.wikipedia.org/wiki/بیابان_گبی> <http://www.w3.org/2000/01/rdf-schema#label> "بیابان گبی"@fa . with result 200
24.01.2013 14:09:41.446: <http://fa.wikipedia.org/wiki/بیمینی،_باهاما> <http://www.w3.org/2000/01/rdf-schema#label> "بیمینی، باهاما"@fa . with result 200
24.01.2013 14:09:42.987: <http://fa.wikipedia.org/wiki/بی‌اس‌ای‌ای_استار_آریل> <http://www.w3.org/2000/01/rdf-schema#label> "بی‌اس‌ای‌ای استار آریل"@fa . with result 200
24.01.2013 14:09:45.014: <http://fa.wikipedia.org/wiki/بی‌اس‌ای‌ای_استار_تیگر> <http://www.w3.org/2000/01/rdf-schema#label> "بی‌اس‌ای‌ای استار تیگر"@fa . with result 200
24.01.2013 14:09:47.598: <http://fa.wikipedia.org/wiki/تراکم_جمعیت> <http://www.w3.org/2000/01/rdf-schema#label> "تراکم جمعیت"@fa . with result 200
24.01.2013 14:09:50.175: <http://fa.wikipedia.org/wiki/تنگه> <http://www.w3.org/2000/01/rdf-schema#label> "تنگه"@fa . with result 200
24.01.2013 14:09:52.524: <http://fa.wikipedia.org/wiki/تنگه_کره> <http://www.w3.org/2000/01/rdf-schema#label> "تنگه کره"@fa . with result 200
24.01.2013 14:09:55.098: <http://fa.wikipedia.org/wiki/تنگه_کرچ> <http://www.w3.org/2000/01/rdf-schema#label> "تنگه کرچ"@fa . with result 200
24.01.2013 14:09:57.473: <http://fa.wikipedia.org/wiki/توده_خاکی> <http://www.w3.org/2000/01/rdf-schema#label> "توده خاکی"@fa . with result 200
24.01.2013 14:09:59.552: <http://fa.wikipedia.org/wiki/توزیع_و_رشد_جمعیت> <http://www.w3.org/2000/01/rdf-schema#label> "توزیع و رشد جمعیت"@fa . with result 200
24.01.2013 14:10:02.017: <http://fa.wikipedia.org/wiki/تپه> <http://www.w3.org/2000/01/rdf-schema#label> "تپه"@fa . with result 200
24.01.2013 14:10:04.448: <http://fa.wikipedia.org/wiki/جای‌نام> <http://www.w3.org/2000/01/rdf-schema#label> "جای‌نام"@fa . with result 200
24.01.2013 14:10:07.040: <http://fa.wikipedia.org/wiki/جزر_و_مد> <http://www.w3.org/2000/01/rdf-schema#label> "جزر و مد"@fa . with result 200
24.01.2013 14:10:10.658: <http://fa.wikipedia.org/wiki/درگاه:جغرافیا> <http://www.w3.org/2000/01/rdf-schema#label> "درگاه:جغرافیا"@fa . with result 200
24.01.2013 14:10:14.978: <http://fa.wikipedia.org/wiki/جغرافیا> <http://www.w3.org/2000/01/rdf-schema#label> "جغرافیا"@fa . with result 200
24.01.2013 14:10:17.689: <http://fa.wikipedia.org/wiki/جغرافیای_انسانی> <http://www.w3.org/2000/01/rdf-schema#label> "جغرافیای انسانی"@fa . with result 200
24.01.2013 14:10:20.687: <http://fa.wikipedia.org/wiki/جغرافیای_سیاسی> <http://www.w3.org/2000/01/rdf-schema#label> "جغرافیای سیاسی"@fa . with result 200
24.01.2013 14:10:24.245: <http://fa.wikipedia.org/wiki/جغرافیای_طبیعی> <http://www.w3.org/2000/01/rdf-schema#label> "جغرافیای طبیعی"@fa . with result 200
24.01.2013 14:10:26.808: <http://fa.wikipedia.org/wiki/جلگه> <http://www.w3.org/2000/01/rdf-schema#label> "جلگه"@fa . with result 200
24.01.2013 14:10:29.405: <http://fa.wikipedia.org/wiki/جنوب_آفریقا> <http://www.w3.org/2000/01/rdf-schema#label> "جنوب آفریقا"@fa . with result 200
24.01.2013 14:10:32.309: <http://fa.wikipedia.org/wiki/جنوبگان> <http://www.w3.org/2000/01/rdf-schema#label> "جنوبگان"@fa . with result 200
24.01.2013 14:10:34.717: <http://fa.wikipedia.org/wiki/جنگل> <http://www.w3.org/2000/01/rdf-schema#label> "جنگل"@fa . with result 200
24.01.2013 14:10:37.900: <http://fa.wikipedia.org/wiki/جهت‌یابی> <http://www.w3.org/2000/01/rdf-schema#label> "جهت‌یابی"@fa . with result 200
24.01.2013 14:10:40.143: <http://fa.wikipedia.org/wiki/خاور_نزدیک> <http://www.w3.org/2000/01/rdf-schema#label> "خاور نزدیک"@fa . with result 200
24.01.2013 14:10:43.111: <http://fa.wikipedia.org/wiki/خلیج_ایلات> <http://www.w3.org/2000/01/rdf-schema#label> "خلیج ایلات"@fa . with result 200
24.01.2013 14:10:45.362: <http://fa.wikipedia.org/wiki/خلیج_بحرین> <http://www.w3.org/2000/01/rdf-schema#label> "خلیج بحرین"@fa . with result 200
24.01.2013 14:10:48.678: <http://fa.wikipedia.org/wiki/خلیج_عقبه> <http://www.w3.org/2000/01/rdf-schema#label> "خلیج عقبه"@fa . with result 200
24.01.2013 14:10:51.216: <http://fa.wikipedia.org/wiki/خور_عبدالله> <http://www.w3.org/2000/01/rdf-schema#label> "خور عبدالله"@fa . with result 200
24.01.2013 14:10:53.353: <http://fa.wikipedia.org/wiki/خورشید_نیمه‌شب> <http://www.w3.org/2000/01/rdf-schema#label> "خورشید نیمه‌شب"@fa . with result 200
24.01.2013 14:10:55.822: <http://fa.wikipedia.org/wiki/داده‌های_مکانی> <http://www.w3.org/2000/01/rdf-schema#label> "داده‌های مکانی"@fa . with result 200
24.01.2013 14:10:58.287: <http://fa.wikipedia.org/wiki/دره_پازیریک> <http://www.w3.org/2000/01/rdf-schema#label> "دره پازیریک"@fa . with result 200
24.01.2013 14:11:01.467: <http://fa.wikipedia.org/wiki/دستگاه_مختصات_جغرافیایی> <http://www.w3.org/2000/01/rdf-schema#label> "دستگاه مختصات جغرافیایی"@fa . with result 200
24.01.2013 14:11:04.140: <http://fa.wikipedia.org/wiki/دماغه_واشنگتن> <http://www.w3.org/2000/01/rdf-schema#label> "دماغه واشنگتن"@fa . with result 200
24.01.2013 14:11:07.252: <http://fa.wikipedia.org/wiki/ریگ‌روان> <http://www.w3.org/2000/01/rdf-schema#label> "ریگ‌روان"@fa . with result 200
24.01.2013 14:11:13.557: <http://fa.wikipedia.org/wiki/زمین> <http://www.w3.org/2000/01/rdf-schema#label> "زمین"@fa . with result 200
24.01.2013 14:11:16.717: <http://fa.wikipedia.org/wiki/سازمان_زمین‌شناسی_آمریکا> <http://www.w3.org/2000/01/rdf-schema#label> "سازمان زمین‌شناسی آمریکا"@fa . with result 200
24.01.2013 14:11:19.907: <http://fa.wikipedia.org/wiki/سامانه_موقعیت‌یاب_جهانی> <http://www.w3.org/2000/01/rdf-schema#label> "سامانه موقعیت‌یاب جهانی"@fa . with result 200
24.01.2013 14:11:22.529: <http://fa.wikipedia.org/wiki/سامانه_ناوبری_بیدو> <http://www.w3.org/2000/01/rdf-schema#label> "سامانه ناوبری بیدو"@fa . with result 200
24.01.2013 14:11:25.217: <http://fa.wikipedia.org/wiki/سفیدرود_(ایران)> <http://www.w3.org/2000/01/rdf-schema#label> "سفیدرود (ایران)"@fa . with result 200
24.01.2013 14:11:28.154: <http://fa.wikipedia.org/wiki/شبه‌قاره_هند> <http://www.w3.org/2000/01/rdf-schema#label> "شبه‌قاره هند"@fa . with result 200
24.01.2013 14:11:30.926: <http://fa.wikipedia.org/wiki/شمال_حقیقی> <http://www.w3.org/2000/01/rdf-schema#label> "شمال حقیقی"@fa . with result 200
24.01.2013 14:11:33.738: <http://fa.wikipedia.org/wiki/شمالگان> <http://www.w3.org/2000/01/rdf-schema#label> "شمالگان"@fa . with result 200
24.01.2013 14:11:36.391: <http://fa.wikipedia.org/wiki/شهرسازی> <http://www.w3.org/2000/01/rdf-schema#label> "شهرسازی"@fa . with result 200
24.01.2013 14:11:39.103: <http://fa.wikipedia.org/wiki/صفحه_آمریکای_جنوبی> <http://www.w3.org/2000/01/rdf-schema#label> "صفحه آمریکای جنوبی"@fa . with result 200
24.01.2013 14:11:42.008: <http://fa.wikipedia.org/wiki/صفحه_نازکا> <http://www.w3.org/2000/01/rdf-schema#label> "صفحه نازکا"@fa . with result 200
24.01.2013 14:11:44.918: <http://fa.wikipedia.org/wiki/طول_جغرافیایی> <http://www.w3.org/2000/01/rdf-schema#label> "طول جغرافیایی"@fa . with result 200
24.01.2013 14:11:47.531: <http://fa.wikipedia.org/wiki/فانوس_دریایی_ایزاک> <http://www.w3.org/2000/01/rdf-schema#label> "فانوس دریایی ایزاک"@fa . with result 200
24.01.2013 14:11:50.332: <http://fa.wikipedia.org/wiki/فهرست_دریاچه‌های_روسیه> <http://www.w3.org/2000/01/rdf-schema#label> "فهرست دریاچه‌های روسیه"@fa . with result 200
24.01.2013 14:11:52.898: <http://fa.wikipedia.org/wiki/فهرست_شهرهای_قاره_آمریکای_جنوبی> <http://www.w3.org/2000/01/rdf-schema#label> "فهرست شهرهای قاره آمریکای جنوبی"@fa . with result 200
24.01.2013 14:11:55.553: <http://fa.wikipedia.org/wiki/فهرست_کوه‌های_استان_هرمزگان> <http://www.w3.org/2000/01/rdf-schema#label> "فهرست کوه‌های استان هرمزگان"@fa . with result 200
24.01.2013 14:11:58.439: <http://fa.wikipedia.org/wiki/قطب_شمال> <http://www.w3.org/2000/01/rdf-schema#label> "قطب شمال"@fa . with result 200
24.01.2013 14:12:00.727: <http://fa.wikipedia.org/wiki/ویکی‌پدیا:قواعد_مختصات‌دهی> <http://www.w3.org/2000/01/rdf-schema#label> "ویکی‌پدیا:قواعد مختصات‌دهی"@fa . with result 200
24.01.2013 14:12:04.114: <http://fa.wikipedia.org/wiki/مثلث_برمودا> <http://www.w3.org/2000/01/rdf-schema#label> "مثلث برمودا"@fa . with result 200
24.01.2013 14:12:07.041: <http://fa.wikipedia.org/wiki/مدار_(جغرافیا)> <http://www.w3.org/2000/01/rdf-schema#label> "مدار (جغرافیا)"@fa . with result 200
24.01.2013 14:12:09.620: <http://fa.wikipedia.org/wiki/مدار_قطبی> <http://www.w3.org/2000/01/rdf-schema#label> "مدار قطبی"@fa . with result 200
24.01.2013 14:12:11.950: <http://fa.wikipedia.org/wiki/مدل_های_سه_بعدی_شهرها> <http://www.w3.org/2000/01/rdf-schema#label> "مدل های سه بعدی شهرها"@fa . with result 200
